name,datetime (utc timezone),followed
miori.bnk48official,2018-05-31 05:00:00,161853
jane.bnk48official,2018-05-31 05:00:00,160479
can.bnk48official,2018-05-31 05:00:00,154631
jaa.bnk48official,2018-05-31 05:00:00,141471
rinaizuta.bnk48official,2018-05-31 05:00:00,140463
korn.bnk48official,2018-05-31 05:00:00,137718
mind.bnk48official,2018-05-31 05:00:00,130151
maysa.bnk48official,2018-05-31 05:00:00,129977
nink.bnk48official,2018-05-31 05:00:00,122367
kate.bnk48official,2018-05-31 05:00:00,114418
piam.bnk48office,2018-05-31 05:00:00,114227
jib.bnk48office,2018-05-31 05:00:00,107960
mewnich.bnk48official,2018-05-31 05:00:00,94572
fond.bnk48office,2018-05-31 05:00:00,81937
june.bnk48office,2018-05-31 05:00:00,77999
ratah.bnk48official,2018-05-31 05:00:00,65329
cake.bnk48official,2018-05-31 05:00:00,57403
bamboo.bnk48office,2018-05-31 05:00:00,56845
aom.bnk48official,2018-05-31 05:00:00,50964
panda.bnk48official,2018-05-31 05:00:00,49331
myyu.bnk48official,2018-05-31 05:00:00,49267
pakwan.bnk48office,2018-05-31 05:00:00,49202
deenee.bnk48official,2018-05-31 05:00:00,48329
wee.bnk48official,2018-05-31 05:00:00,47616
kheng.bnk48official,2018-05-31 05:00:00,46562
phukkhom.bnk48office,2018-05-31 05:00:00,45805
niky.bnk48office,2018-05-31 05:00:00,45209
fifa.bnk48official,2018-05-31 05:00:00,43982
view.bnk48official,2018-05-31 05:00:00,43547
new.bnk48official,2018-05-31 05:00:00,43378
stang.bnk48office,2018-05-31 05:00:00,42761
gygee.bnk48official,2018-05-31 05:00:00,42295
khamin.bnk48official,2018-05-31 05:00:00,41135
minmin.bnk48office,2018-05-31 05:00:00,40867
natherine.bnk48official,2018-05-31 05:00:00,39439
maira.bnk48official,2018-05-31 05:00:00,39349
oom.bnk48official,2018-05-31 05:00:00,38879
faii.bnk48official,2018-05-31 05:00:00,38687
nine.bnk48official,2018-05-31 05:00:00,35693
pun.bnk48official,2018-05-31 04:00:00,467726
cherprang.bnk48official,2018-05-31 04:00:00,396180
orn.bnk48official,2018-05-31 04:00:00,310843
jennis.bnk48official,2018-05-31 04:00:00,283448
music.bnk48official,2018-05-31 04:00:00,275181
mobile.bnk48official,2018-05-31 04:00:00,271951
noey.bnk48office,2018-05-31 04:00:00,259909
kaimook.bnk48official,2018-05-31 04:00:00,242844
kaew.bnk48official,2018-05-31 04:00:00,220096
tarwaan.bnk48office,2018-05-31 04:00:00,196367
satchan.bnk48official,2018-05-31 04:00:00,191843
namneung.bnk48official,2018-05-31 04:00:00,183165
pupe.bnk48official,2018-05-31 04:00:00,171594
namsai.bnk48official,2018-05-31 04:00:00,162889
miori.bnk48official,2018-05-31 04:00:00,161834
jane.bnk48official,2018-05-31 04:00:00,160459
can.bnk48official,2018-05-31 04:00:00,154609
jaa.bnk48official,2018-05-31 04:00:00,141452
rinaizuta.bnk48official,2018-05-31 04:00:00,140447
korn.bnk48official,2018-05-31 04:00:00,137694
mind.bnk48official,2018-05-31 04:00:00,130128
maysa.bnk48official,2018-05-31 04:00:00,129956
nink.bnk48official,2018-05-31 04:00:00,122351
kate.bnk48official,2018-05-31 04:00:00,114406
piam.bnk48office,2018-05-31 04:00:00,114212
jib.bnk48office,2018-05-31 04:00:00,107938
mewnich.bnk48official,2018-05-31 04:00:00,94525
fond.bnk48office,2018-05-31 04:00:00,81912
june.bnk48office,2018-05-31 04:00:00,77977
ratah.bnk48official,2018-05-31 04:00:00,65305
cake.bnk48official,2018-05-31 04:00:00,57382
bamboo.bnk48office,2018-05-31 04:00:00,56833
aom.bnk48official,2018-05-31 04:00:00,50951
panda.bnk48official,2018-05-31 04:00:00,49318
myyu.bnk48official,2018-05-31 04:00:00,49252
pakwan.bnk48office,2018-05-31 04:00:00,49189
deenee.bnk48official,2018-05-31 04:00:00,48314
wee.bnk48official,2018-05-31 04:00:00,47602
kheng.bnk48official,2018-05-31 04:00:00,46546
phukkhom.bnk48office,2018-05-31 04:00:00,45791
niky.bnk48office,2018-05-31 04:00:00,45192
fifa.bnk48official,2018-05-31 04:00:00,43966
view.bnk48official,2018-05-31 04:00:00,43526
new.bnk48official,2018-05-31 04:00:00,43363
stang.bnk48office,2018-05-31 04:00:00,42756
gygee.bnk48official,2018-05-31 04:00:00,42281
khamin.bnk48official,2018-05-31 04:00:00,41120
minmin.bnk48office,2018-05-31 04:00:00,40855
natherine.bnk48official,2018-05-31 04:00:00,39429
maira.bnk48official,2018-05-31 04:00:00,39337
oom.bnk48official,2018-05-31 04:00:00,38865
faii.bnk48official,2018-05-31 04:00:00,38675
nine.bnk48official,2018-05-31 04:00:00,35682
pun.bnk48official,2018-05-31 03:00:00,467693
cherprang.bnk48official,2018-05-31 03:00:00,396129
orn.bnk48official,2018-05-31 03:00:00,310798
jennis.bnk48official,2018-05-31 03:00:00,283414
music.bnk48official,2018-05-31 03:00:00,275148
mobile.bnk48official,2018-05-31 03:00:00,271917
noey.bnk48office,2018-05-31 03:00:00,259888
kaimook.bnk48official,2018-05-31 03:00:00,242815
kaew.bnk48official,2018-05-31 03:00:00,220071
tarwaan.bnk48office,2018-05-31 03:00:00,196346
satchan.bnk48official,2018-05-31 03:00:00,191821
namneung.bnk48official,2018-05-31 03:00:00,183152
pupe.bnk48official,2018-05-31 03:00:00,171578
namsai.bnk48official,2018-05-31 03:00:00,162868
miori.bnk48official,2018-05-31 03:00:00,161814
jane.bnk48official,2018-05-31 03:00:00,160442
can.bnk48official,2018-05-31 03:00:00,154593
jaa.bnk48official,2018-05-31 03:00:00,141436
rinaizuta.bnk48official,2018-05-31 03:00:00,140438
korn.bnk48official,2018-05-31 03:00:00,137679
mind.bnk48official,2018-05-31 03:00:00,130112
maysa.bnk48official,2018-05-31 03:00:00,129942
nink.bnk48official,2018-05-31 03:00:00,122337
kate.bnk48official,2018-05-31 03:00:00,114393
piam.bnk48office,2018-05-31 03:00:00,114199
jib.bnk48office,2018-05-31 03:00:00,107923
mewnich.bnk48official,2018-05-31 03:00:00,94496
fond.bnk48office,2018-05-31 03:00:00,81892
june.bnk48office,2018-05-31 03:00:00,77958
ratah.bnk48official,2018-05-31 03:00:00,65288
cake.bnk48official,2018-05-31 03:00:00,57368
bamboo.bnk48office,2018-05-31 03:00:00,56820
aom.bnk48official,2018-05-31 03:00:00,50937
panda.bnk48official,2018-05-31 03:00:00,49306
myyu.bnk48official,2018-05-31 03:00:00,49235
pakwan.bnk48office,2018-05-31 03:00:00,49184
deenee.bnk48official,2018-05-31 03:00:00,48304
wee.bnk48official,2018-05-31 03:00:00,47594
kheng.bnk48official,2018-05-31 03:00:00,46531
phukkhom.bnk48office,2018-05-31 03:00:00,45782
niky.bnk48office,2018-05-31 03:00:00,45182
fifa.bnk48official,2018-05-31 03:00:00,43958
view.bnk48official,2018-05-31 03:00:00,43517
new.bnk48official,2018-05-31 03:00:00,43352
stang.bnk48office,2018-05-31 03:00:00,42747
gygee.bnk48official,2018-05-31 03:00:00,42271
khamin.bnk48official,2018-05-31 03:00:00,41111
minmin.bnk48office,2018-05-31 03:00:00,40848
natherine.bnk48official,2018-05-31 03:00:00,39419
maira.bnk48official,2018-05-31 03:00:00,39327
oom.bnk48official,2018-05-31 03:00:00,38859
faii.bnk48official,2018-05-31 03:00:00,38664
nine.bnk48official,2018-05-31 03:00:00,35675
pun.bnk48official,2018-05-31 02:00:00,467660
cherprang.bnk48official,2018-05-31 02:00:00,396101
orn.bnk48official,2018-05-31 02:00:00,310762
jennis.bnk48official,2018-05-31 02:00:00,283391
music.bnk48official,2018-05-31 02:00:00,275105
mobile.bnk48official,2018-05-31 02:00:00,271889
noey.bnk48office,2018-05-31 02:00:00,259876
kaimook.bnk48official,2018-05-31 02:00:00,242790
kaew.bnk48official,2018-05-31 02:00:00,220051
tarwaan.bnk48office,2018-05-31 02:00:00,196327
satchan.bnk48official,2018-05-31 02:00:00,191802
namneung.bnk48official,2018-05-31 02:00:00,183129
pupe.bnk48official,2018-05-31 02:00:00,171561
namsai.bnk48official,2018-05-31 02:00:00,162846
miori.bnk48official,2018-05-31 02:00:00,161800
jane.bnk48official,2018-05-31 02:00:00,160421
can.bnk48official,2018-05-31 02:00:00,154584
jaa.bnk48official,2018-05-31 02:00:00,141425
rinaizuta.bnk48official,2018-05-31 02:00:00,140429
korn.bnk48official,2018-05-31 02:00:00,137668
mind.bnk48official,2018-05-31 02:00:00,130103
maysa.bnk48official,2018-05-31 02:00:00,129932
nink.bnk48official,2018-05-31 02:00:00,122331
kate.bnk48official,2018-05-31 02:00:00,114384
piam.bnk48office,2018-05-31 02:00:00,114194
jib.bnk48office,2018-05-31 02:00:00,107915
mewnich.bnk48official,2018-05-31 02:00:00,94473
fond.bnk48office,2018-05-31 02:00:00,81877
june.bnk48office,2018-05-31 02:00:00,77948
ratah.bnk48official,2018-05-31 02:00:00,65273
cake.bnk48official,2018-05-31 02:00:00,57358
bamboo.bnk48office,2018-05-31 02:00:00,56811
aom.bnk48official,2018-05-31 02:00:00,50930
panda.bnk48official,2018-05-31 02:00:00,49300
myyu.bnk48official,2018-05-31 02:00:00,49228
pakwan.bnk48office,2018-05-31 02:00:00,49180
deenee.bnk48official,2018-05-31 02:00:00,48298
wee.bnk48official,2018-05-31 02:00:00,47587
kheng.bnk48official,2018-05-31 02:00:00,46524
phukkhom.bnk48office,2018-05-31 02:00:00,45774
niky.bnk48office,2018-05-31 02:00:00,45179
fifa.bnk48official,2018-05-31 02:00:00,43953
view.bnk48official,2018-05-31 02:00:00,43509
new.bnk48official,2018-05-31 02:00:00,43345
stang.bnk48office,2018-05-31 02:00:00,42747
gygee.bnk48official,2018-05-31 02:00:00,42268
khamin.bnk48official,2018-05-31 02:00:00,41103
minmin.bnk48office,2018-05-31 02:00:00,40844
natherine.bnk48official,2018-05-31 02:00:00,39413
maira.bnk48official,2018-05-31 02:00:00,39320
oom.bnk48official,2018-05-31 02:00:00,38852
faii.bnk48official,2018-05-31 02:00:00,38659
nine.bnk48official,2018-05-31 02:00:00,35672
pun.bnk48official,2018-05-31 01:00:00,467610
cherprang.bnk48official,2018-05-31 01:00:00,396063
orn.bnk48official,2018-05-31 01:00:00,310711
jennis.bnk48official,2018-05-31 01:00:00,283360
music.bnk48official,2018-05-31 01:00:00,275051
mobile.bnk48official,2018-05-31 01:00:00,271849
noey.bnk48office,2018-05-31 01:00:00,259856
kaimook.bnk48official,2018-05-31 01:00:00,242764
kaew.bnk48official,2018-05-31 01:00:00,220022
tarwaan.bnk48office,2018-05-31 01:00:00,196302
satchan.bnk48official,2018-05-31 01:00:00,191778
namneung.bnk48official,2018-05-31 01:00:00,183105
pupe.bnk48official,2018-05-31 01:00:00,171534
namsai.bnk48official,2018-05-31 01:00:00,162811
miori.bnk48official,2018-05-31 01:00:00,161787
jane.bnk48official,2018-05-31 01:00:00,160407
can.bnk48official,2018-05-31 01:00:00,154568
jaa.bnk48official,2018-05-31 01:00:00,141404
rinaizuta.bnk48official,2018-05-31 01:00:00,140416
korn.bnk48official,2018-05-31 01:00:00,137650
mind.bnk48official,2018-05-31 01:00:00,130086
maysa.bnk48official,2018-05-31 01:00:00,129916
nink.bnk48official,2018-05-31 01:00:00,122318
kate.bnk48official,2018-05-31 01:00:00,114368
piam.bnk48office,2018-05-31 01:00:00,114179
jib.bnk48office,2018-05-31 01:00:00,107898
mewnich.bnk48official,2018-05-31 01:00:00,94440
fond.bnk48office,2018-05-31 01:00:00,81850
june.bnk48office,2018-05-31 01:00:00,77929
ratah.bnk48official,2018-05-31 01:00:00,65253
cake.bnk48official,2018-05-31 01:00:00,57339
bamboo.bnk48office,2018-05-31 01:00:00,56793
aom.bnk48official,2018-05-31 01:00:00,50915
panda.bnk48official,2018-05-31 01:00:00,49287
myyu.bnk48official,2018-05-31 01:00:00,49215
pakwan.bnk48office,2018-05-31 01:00:00,49165
deenee.bnk48official,2018-05-31 01:00:00,48286
wee.bnk48official,2018-05-31 01:00:00,47571
kheng.bnk48official,2018-05-31 01:00:00,46509
phukkhom.bnk48office,2018-05-31 01:00:00,45762
niky.bnk48office,2018-05-31 01:00:00,45166
fifa.bnk48official,2018-05-31 01:00:00,43939
view.bnk48official,2018-05-31 01:00:00,43495
new.bnk48official,2018-05-31 01:00:00,43330
stang.bnk48office,2018-05-31 01:00:00,42736
gygee.bnk48official,2018-05-31 01:00:00,42257
khamin.bnk48official,2018-05-31 01:00:00,41088
minmin.bnk48office,2018-05-31 01:00:00,40829
natherine.bnk48official,2018-05-31 01:00:00,39398
maira.bnk48official,2018-05-31 01:00:00,39307
oom.bnk48official,2018-05-31 01:00:00,38841
faii.bnk48official,2018-05-31 01:00:00,38643
nine.bnk48official,2018-05-31 01:00:00,35658
pun.bnk48official,2018-05-31 00:00:00,467576
cherprang.bnk48official,2018-05-31 00:00:00,396015
orn.bnk48official,2018-05-31 00:00:00,310672
jennis.bnk48official,2018-05-31 00:00:00,283327
music.bnk48official,2018-05-31 00:00:00,274992
mobile.bnk48official,2018-05-31 00:00:00,271821
noey.bnk48office,2018-05-31 00:00:00,259832
kaimook.bnk48official,2018-05-31 00:00:00,242732
kaew.bnk48official,2018-05-31 00:00:00,219987
tarwaan.bnk48office,2018-05-31 00:00:00,196275
satchan.bnk48official,2018-05-31 00:00:00,191752
namneung.bnk48official,2018-05-31 00:00:00,183080
pupe.bnk48official,2018-05-31 00:00:00,171506
namsai.bnk48official,2018-05-31 00:00:00,162795
miori.bnk48official,2018-05-31 00:00:00,161772
jane.bnk48official,2018-05-31 00:00:00,160385
can.bnk48official,2018-05-31 00:00:00,154554
jaa.bnk48official,2018-05-31 00:00:00,141382
rinaizuta.bnk48official,2018-05-31 00:00:00,140404
korn.bnk48official,2018-05-31 00:00:00,137634
mind.bnk48official,2018-05-31 00:00:00,130065
maysa.bnk48official,2018-05-31 00:00:00,129896
nink.bnk48official,2018-05-31 00:00:00,122309
kate.bnk48official,2018-05-31 00:00:00,114355
piam.bnk48office,2018-05-31 00:00:00,114166
jib.bnk48office,2018-05-31 00:00:00,107883
mewnich.bnk48official,2018-05-31 00:00:00,94407
fond.bnk48office,2018-05-31 00:00:00,81823
june.bnk48office,2018-05-31 00:00:00,77904
ratah.bnk48official,2018-05-31 00:00:00,65236
cake.bnk48official,2018-05-31 00:00:00,57319
bamboo.bnk48office,2018-05-31 00:00:00,56774
aom.bnk48official,2018-05-31 00:00:00,50901
panda.bnk48official,2018-05-31 00:00:00,49272
myyu.bnk48official,2018-05-31 00:00:00,49200
pakwan.bnk48office,2018-05-31 00:00:00,49147
deenee.bnk48official,2018-05-31 00:00:00,48269
wee.bnk48official,2018-05-31 00:00:00,47554
kheng.bnk48official,2018-05-31 00:00:00,46496
phukkhom.bnk48office,2018-05-31 00:00:00,45748
niky.bnk48office,2018-05-31 00:00:00,45154
fifa.bnk48official,2018-05-31 00:00:00,43929
view.bnk48official,2018-05-31 00:00:00,43470
new.bnk48official,2018-05-31 00:00:00,43316
stang.bnk48office,2018-05-31 00:00:00,42723
gygee.bnk48official,2018-05-31 00:00:00,42245
khamin.bnk48official,2018-05-31 00:00:00,41073
minmin.bnk48office,2018-05-31 00:00:00,40811
natherine.bnk48official,2018-05-31 00:00:00,39383
maira.bnk48official,2018-05-31 00:00:00,39292
oom.bnk48official,2018-05-31 00:00:00,38828
faii.bnk48official,2018-05-31 00:00:00,38629
nine.bnk48official,2018-05-31 00:00:00,35642
pun.bnk48official,2018-05-30 23:00:00,467530
cherprang.bnk48official,2018-05-30 23:00:00,395947
orn.bnk48official,2018-05-30 23:00:00,310635
jennis.bnk48official,2018-05-30 23:00:00,283289
music.bnk48official,2018-05-30 23:00:00,274923
mobile.bnk48official,2018-05-30 23:00:00,271788
noey.bnk48office,2018-05-30 23:00:00,259807
kaimook.bnk48official,2018-05-30 23:00:00,242708
kaew.bnk48official,2018-05-30 23:00:00,219959
tarwaan.bnk48office,2018-05-30 23:00:00,196251
satchan.bnk48official,2018-05-30 23:00:00,191727
namneung.bnk48official,2018-05-30 23:00:00,183060
pupe.bnk48official,2018-05-30 23:00:00,171489
namsai.bnk48official,2018-05-30 23:00:00,162780
miori.bnk48official,2018-05-30 23:00:00,161760
jane.bnk48official,2018-05-30 23:00:00,160360
can.bnk48official,2018-05-30 23:00:00,154543
jaa.bnk48official,2018-05-30 23:00:00,141366
rinaizuta.bnk48official,2018-05-30 23:00:00,140394
korn.bnk48official,2018-05-30 23:00:00,137617
mind.bnk48official,2018-05-30 23:00:00,130046
maysa.bnk48official,2018-05-30 23:00:00,129878
nink.bnk48official,2018-05-30 23:00:00,122293
kate.bnk48official,2018-05-30 23:00:00,114340
piam.bnk48office,2018-05-30 23:00:00,114154
jib.bnk48office,2018-05-30 23:00:00,107872
mewnich.bnk48official,2018-05-30 23:00:00,94375
fond.bnk48office,2018-05-30 23:00:00,81807
june.bnk48office,2018-05-30 23:00:00,77887
ratah.bnk48official,2018-05-30 23:00:00,65222
cake.bnk48official,2018-05-30 23:00:00,57300
bamboo.bnk48office,2018-05-30 23:00:00,56762
aom.bnk48official,2018-05-30 23:00:00,50891
panda.bnk48official,2018-05-30 23:00:00,49267
myyu.bnk48official,2018-05-30 23:00:00,49187
pakwan.bnk48office,2018-05-30 23:00:00,49138
deenee.bnk48official,2018-05-30 23:00:00,48260
wee.bnk48official,2018-05-30 23:00:00,47543
kheng.bnk48official,2018-05-30 23:00:00,46474
phukkhom.bnk48office,2018-05-30 23:00:00,45736
niky.bnk48office,2018-05-30 23:00:00,45151
fifa.bnk48official,2018-05-30 23:00:00,43922
view.bnk48official,2018-05-30 23:00:00,43458
new.bnk48official,2018-05-30 23:00:00,43303
stang.bnk48office,2018-05-30 23:00:00,42717
gygee.bnk48official,2018-05-30 23:00:00,42234
khamin.bnk48official,2018-05-30 23:00:00,41068
minmin.bnk48office,2018-05-30 23:00:00,40800
natherine.bnk48official,2018-05-30 23:00:00,39379
maira.bnk48official,2018-05-30 23:00:00,39285
oom.bnk48official,2018-05-30 23:00:00,38820
faii.bnk48official,2018-05-30 23:00:00,38622
nine.bnk48official,2018-05-30 23:00:00,35635
pun.bnk48official,2018-05-30 22:00:00,467515
cherprang.bnk48official,2018-05-30 22:00:00,395923
orn.bnk48official,2018-05-30 22:00:00,310622
jennis.bnk48official,2018-05-30 22:00:00,283283
music.bnk48official,2018-05-30 22:00:00,274902
mobile.bnk48official,2018-05-30 22:00:00,271773
noey.bnk48office,2018-05-30 22:00:00,259798
kaimook.bnk48official,2018-05-30 22:00:00,242697
kaew.bnk48official,2018-05-30 22:00:00,219947
tarwaan.bnk48office,2018-05-30 22:00:00,196243
satchan.bnk48official,2018-05-30 22:00:00,191716
namneung.bnk48official,2018-05-30 22:00:00,183057
pupe.bnk48official,2018-05-30 22:00:00,171483
namsai.bnk48official,2018-05-30 22:00:00,162774
miori.bnk48official,2018-05-30 22:00:00,161757
jane.bnk48official,2018-05-30 22:00:00,160352
can.bnk48official,2018-05-30 22:00:00,154537
jaa.bnk48official,2018-05-30 22:00:00,141360
rinaizuta.bnk48official,2018-05-30 22:00:00,140391
korn.bnk48official,2018-05-30 22:00:00,137610
mind.bnk48official,2018-05-30 22:00:00,130040
maysa.bnk48official,2018-05-30 22:00:00,129873
nink.bnk48official,2018-05-30 22:00:00,122288
kate.bnk48official,2018-05-30 22:00:00,114337
piam.bnk48office,2018-05-30 22:00:00,114148
jib.bnk48office,2018-05-30 22:00:00,107867
mewnich.bnk48official,2018-05-30 22:00:00,94362
fond.bnk48office,2018-05-30 22:00:00,81797
june.bnk48office,2018-05-30 22:00:00,77882
ratah.bnk48official,2018-05-30 22:00:00,65214
cake.bnk48official,2018-05-30 22:00:00,57294
bamboo.bnk48office,2018-05-30 22:00:00,56757
aom.bnk48official,2018-05-30 22:00:00,50887
panda.bnk48official,2018-05-30 22:00:00,49259
myyu.bnk48official,2018-05-30 22:00:00,49179
pakwan.bnk48office,2018-05-30 22:00:00,49136
deenee.bnk48official,2018-05-30 22:00:00,48253
wee.bnk48official,2018-05-30 22:00:00,47539
kheng.bnk48official,2018-05-30 22:00:00,46469
phukkhom.bnk48office,2018-05-30 22:00:00,45734
niky.bnk48office,2018-05-30 22:00:00,45148
fifa.bnk48official,2018-05-30 22:00:00,43916
view.bnk48official,2018-05-30 22:00:00,43450
new.bnk48official,2018-05-30 22:00:00,43297
stang.bnk48office,2018-05-30 22:00:00,42715
gygee.bnk48official,2018-05-30 22:00:00,42231
khamin.bnk48official,2018-05-30 22:00:00,41061
minmin.bnk48office,2018-05-30 22:00:00,40795
natherine.bnk48official,2018-05-30 22:00:00,39376
maira.bnk48official,2018-05-30 22:00:00,39282
oom.bnk48official,2018-05-30 22:00:00,38814
faii.bnk48official,2018-05-30 22:00:00,38617
nine.bnk48official,2018-05-30 22:00:00,35629
pun.bnk48official,2018-05-30 21:00:00,467507
cherprang.bnk48official,2018-05-30 21:00:00,395916
orn.bnk48official,2018-05-30 21:00:00,310610
jennis.bnk48official,2018-05-30 21:00:00,283273
music.bnk48official,2018-05-30 21:00:00,274889
mobile.bnk48official,2018-05-30 21:00:00,271762
noey.bnk48office,2018-05-30 21:00:00,259790
kaimook.bnk48official,2018-05-30 21:00:00,242692
kaew.bnk48official,2018-05-30 21:00:00,219938
tarwaan.bnk48office,2018-05-30 21:00:00,196234
satchan.bnk48official,2018-05-30 21:00:00,191707
namneung.bnk48official,2018-05-30 21:00:00,183048
pupe.bnk48official,2018-05-30 21:00:00,171477
namsai.bnk48official,2018-05-30 21:00:00,162769
miori.bnk48official,2018-05-30 21:00:00,161751
jane.bnk48official,2018-05-30 21:00:00,160344
can.bnk48official,2018-05-30 21:00:00,154529
jaa.bnk48official,2018-05-30 21:00:00,141355
rinaizuta.bnk48official,2018-05-30 21:00:00,140387
korn.bnk48official,2018-05-30 21:00:00,137604
mind.bnk48official,2018-05-30 21:00:00,130036
maysa.bnk48official,2018-05-30 21:00:00,129866
nink.bnk48official,2018-05-30 21:00:00,122284
