0,2018-05-29 11:00:00,58795,piam
1,2018-05-28 11:00:00,58597,piam
2,2018-05-27 11:00:00,58449,piam
3,2018-05-26 11:00:00,58217,piam
4,2018-05-25 11:00:00,58050,piam
5,2018-05-24 11:00:00,57909,piam
6,2018-05-23 11:00:00,57776,piam
7,2018-05-22 11:00:00,57603,piam
8,2018-05-21 11:00:00,57282,piam
9,2018-05-20 11:00:00,57114,piam
10,2018-05-19 11:00:00,56906,piam
11,2018-05-18 11:00:00,56674,piam
12,2018-05-17 11:00:02,56438,piam
13,2018-05-16 11:00:03,56078,piam
14,2018-05-15 11:00:02,55887,piam
15,2018-05-14 11:00:03,55689,piam
16,2018-05-13 11:00:02,55427,piam
17,2018-05-12 11:00:02,55082,piam
18,2018-05-11 11:00:02,54732,piam
19,2018-05-10 11:00:03,54348,piam
