name,datetime (utc timezone),fan_count
bnk48official.pun,2018-05-02 10:00:02,421468
bnk48official.cherprang,2018-05-02 10:00:02,377451
bnk48official.orn,2018-05-02 10:00:02,228512
bnk48official.noey,2018-05-02 10:00:02,189944
bnk48official.jennis,2018-05-02 10:00:02,184206
bnk48official.music,2018-05-02 10:00:02,179104
bnk48official.mobile,2018-05-02 10:00:02,173342
bnk48official.kaimook,2018-05-02 10:00:02,170882
bnk48official.kaew,2018-05-02 10:00:02,139229
bnk48official.jan,2018-05-02 10:00:02,125243
bnk48official.tarwaan,2018-05-02 10:00:02,111368
bnk48official.satchan,2018-05-02 10:00:02,110870
bnk48official.namneung,2018-05-02 10:00:02,109137
bnk48official.pupe,2018-05-02 10:00:02,100978
bnk48official.namsai,2018-05-02 10:00:02,86358
bnk48official.can,2018-05-02 10:00:02,86263
bnk48official.miori,2018-05-02 10:00:02,78582
bnk48official.jane,2018-05-02 10:00:02,66466
bnk48official.korn,2018-05-02 10:00:02,62089
bnk48official.maysa,2018-05-02 10:00:02,60266
bnk48official.mind,2018-05-02 10:00:02,60250
bnk48official.nink,2018-05-02 10:00:02,56686
bnk48official.jaa,2018-05-02 10:00:02,52729
bnk48official.mewnich,2018-05-02 10:00:02,51762
bnk48official.piam,2018-05-02 10:00:02,50754
bnk48official.izutarina,2018-05-02 10:00:02,47076
bnk48official.jib,2018-05-02 10:00:02,40598
bnk48official.kate,2018-05-02 10:00:02,36121
bnk48official.ratah,2018-05-02 10:00:02,24615
bnk48official.fond,2018-05-02 10:00:02,23944
bnk48official.june,2018-05-02 10:00:02,22273
bnk48official.cake,2018-05-02 10:00:02,12387
bnk48official.bamboo,2018-05-02 10:00:02,9187
bnk48official.phukkhom,2018-05-02 10:00:02,8948
bnk48official.kheng,2018-05-02 10:00:02,8806
bnk48official.panda,2018-05-02 10:00:02,8652
bnk48official.wee,2018-05-02 10:00:02,7304
pakwan.bnk48official,2018-05-02 10:00:02,6976
bnk48official.oom,2018-05-02 10:00:02,6083
bnk48official.view,2018-05-02 10:00:02,5919
bnk48official.deenee,2018-05-02 10:00:02,5805
bnk48official.khamin,2018-05-02 10:00:02,5647
bnk48official.new,2018-05-02 10:00:02,5551
bnk48official.niky,2018-05-02 10:00:02,5357
bnk48official.aom,2018-05-02 10:00:02,5154
bnk48official.minmin,2018-05-02 10:00:02,5134
bnk48official.faii,2018-05-02 10:00:02,4676
bnk48official.myyu,2018-05-02 10:00:02,4675
bnk48official.gygee,2018-05-02 10:00:02,3970
bnk48official.maira,2018-05-02 10:00:02,3310
bnk48official.natherine,2018-05-02 10:00:02,3110
bnk48official.fifa,2018-05-02 10:00:02,2997
bnk48official.nine,2018-05-02 10:00:02,2866
bnk48official.stang,2018-05-02 10:00:02,2695
bnk48official.pun,2018-05-02 09:00:02,421393
bnk48official.cherprang,2018-05-02 09:00:02,377299
bnk48official.orn,2018-05-02 09:00:02,228415
bnk48official.noey,2018-05-02 09:00:02,189871
bnk48official.jennis,2018-05-02 09:00:02,184113
bnk48official.music,2018-05-02 09:00:02,179040
bnk48official.mobile,2018-05-02 09:00:02,173274
bnk48official.kaimook,2018-05-02 09:00:02,170823
bnk48official.kaew,2018-05-02 09:00:02,139178
bnk48official.jan,2018-05-02 09:00:02,125223
bnk48official.tarwaan,2018-05-02 09:00:02,111329
bnk48official.satchan,2018-05-02 09:00:02,110817
bnk48official.namneung,2018-05-02 09:00:02,109093
bnk48official.pupe,2018-05-02 09:00:02,100909
bnk48official.namsai,2018-05-02 09:00:02,86332
bnk48official.can,2018-05-02 09:00:02,86237
bnk48official.miori,2018-05-02 09:00:02,78565
bnk48official.jane,2018-05-02 09:00:02,66438
bnk48official.korn,2018-05-02 09:00:02,62049
bnk48official.mind,2018-05-02 09:00:02,60224
bnk48official.maysa,2018-05-02 09:00:02,60218
bnk48official.nink,2018-05-02 09:00:02,56666
bnk48official.jaa,2018-05-02 09:00:02,52706
bnk48official.mewnich,2018-05-02 09:00:02,50917
bnk48official.piam,2018-05-02 09:00:02,50727
bnk48official.izutarina,2018-05-02 09:00:02,47051
bnk48official.jib,2018-05-02 09:00:02,40575
bnk48official.kate,2018-05-02 09:00:02,36099
bnk48official.ratah,2018-05-02 09:00:02,24521
bnk48official.fond,2018-05-02 09:00:02,23676
bnk48official.june,2018-05-02 09:00:02,22188
bnk48official.cake,2018-05-02 09:00:02,12320
bnk48official.bamboo,2018-05-02 09:00:02,9114
bnk48official.phukkhom,2018-05-02 09:00:02,8890
bnk48official.kheng,2018-05-02 09:00:02,8761
bnk48official.panda,2018-05-02 09:00:02,8583
bnk48official.wee,2018-05-02 09:00:02,7262
pakwan.bnk48official,2018-05-02 09:00:02,6933
bnk48official.oom,2018-05-02 09:00:02,6034
bnk48official.deenee,2018-05-02 09:00:02,5772
bnk48official.view,2018-05-02 09:00:02,5762
bnk48official.khamin,2018-05-02 09:00:02,5568
bnk48official.new,2018-05-02 09:00:02,5498
bnk48official.niky,2018-05-02 09:00:02,5325
bnk48official.aom,2018-05-02 09:00:02,5116
bnk48official.minmin,2018-05-02 09:00:02,5078
bnk48official.myyu,2018-05-02 09:00:02,4651
bnk48official.faii,2018-05-02 09:00:02,4650
bnk48official.gygee,2018-05-02 09:00:02,3932
bnk48official.maira,2018-05-02 09:00:02,3280
bnk48official.natherine,2018-05-02 09:00:02,3081
bnk48official.fifa,2018-05-02 09:00:02,2962
bnk48official.nine,2018-05-02 09:00:02,2826
bnk48official.stang,2018-05-02 09:00:02,2671
bnk48official.pun,2018-05-02 08:00:02,421326
bnk48official.cherprang,2018-05-02 08:00:02,377141
bnk48official.orn,2018-05-02 08:00:02,228322
bnk48official.noey,2018-05-02 08:00:02,189808
bnk48official.jennis,2018-05-02 08:00:02,184022
bnk48official.music,2018-05-02 08:00:02,178974
bnk48official.mobile,2018-05-02 08:00:02,173221
bnk48official.kaimook,2018-05-02 08:00:02,170766
bnk48official.kaew,2018-05-02 08:00:02,139133
bnk48official.jan,2018-05-02 08:00:02,125194
bnk48official.tarwaan,2018-05-02 08:00:02,111293
bnk48official.satchan,2018-05-02 08:00:02,110771
bnk48official.namneung,2018-05-02 08:00:02,109057
bnk48official.pupe,2018-05-02 08:00:02,100831
bnk48official.namsai,2018-05-02 08:00:02,86307
bnk48official.can,2018-05-02 08:00:02,86220
bnk48official.miori,2018-05-02 08:00:02,78549
bnk48official.jane,2018-05-02 08:00:02,66409
bnk48official.korn,2018-05-02 08:00:02,62010
bnk48official.mind,2018-05-02 08:00:02,60201
bnk48official.maysa,2018-05-02 08:00:02,60176
bnk48official.nink,2018-05-02 08:00:02,56651
bnk48official.jaa,2018-05-02 08:00:02,52685
bnk48official.piam,2018-05-02 08:00:02,50707
bnk48official.mewnich,2018-05-02 08:00:02,49930
bnk48official.izutarina,2018-05-02 08:00:02,47022
bnk48official.jib,2018-05-02 08:00:02,40552
bnk48official.kate,2018-05-02 08:00:02,36073
bnk48official.ratah,2018-05-02 08:00:02,24436
bnk48official.fond,2018-05-02 08:00:02,23557
bnk48official.june,2018-05-02 08:00:02,22120
bnk48official.cake,2018-05-02 08:00:02,12244
bnk48official.bamboo,2018-05-02 08:00:02,9042
bnk48official.phukkhom,2018-05-02 08:00:02,8840
bnk48official.kheng,2018-05-02 08:00:02,8717
bnk48official.panda,2018-05-02 08:00:02,8533
bnk48official.wee,2018-05-02 08:00:02,7212
pakwan.bnk48official,2018-05-02 08:00:02,6871
bnk48official.oom,2018-05-02 08:00:02,5970
bnk48official.deenee,2018-05-02 08:00:02,5726
bnk48official.khamin,2018-05-02 08:00:02,5540
bnk48official.view,2018-05-02 08:00:02,5530
bnk48official.new,2018-05-02 08:00:02,5421
bnk48official.niky,2018-05-02 08:00:02,5284
bnk48official.aom,2018-05-02 08:00:02,5065
bnk48official.minmin,2018-05-02 08:00:02,5031
bnk48official.myyu,2018-05-02 08:00:02,4611
bnk48official.faii,2018-05-02 08:00:02,4610
bnk48official.gygee,2018-05-02 08:00:02,3888
bnk48official.maira,2018-05-02 08:00:02,3243
bnk48official.natherine,2018-05-02 08:00:02,3041
bnk48official.fifa,2018-05-02 08:00:02,2922
bnk48official.nine,2018-05-02 08:00:02,2783
bnk48official.stang,2018-05-02 08:00:02,2641
bnk48official.pun,2018-05-02 07:00:02,421251
bnk48official.cherprang,2018-05-02 07:00:02,376990
bnk48official.orn,2018-05-02 07:00:02,228230
bnk48official.noey,2018-05-02 07:00:02,189742
bnk48official.jennis,2018-05-02 07:00:02,183920
bnk48official.music,2018-05-02 07:00:02,178908
bnk48official.mobile,2018-05-02 07:00:02,173167
bnk48official.kaimook,2018-05-02 07:00:02,170696
bnk48official.kaew,2018-05-02 07:00:02,139088
bnk48official.jan,2018-05-02 07:00:02,125176
bnk48official.tarwaan,2018-05-02 07:00:02,111255
bnk48official.satchan,2018-05-02 07:00:02,110713
bnk48official.namneung,2018-05-02 07:00:02,109023
bnk48official.pupe,2018-05-02 07:00:02,100761
bnk48official.namsai,2018-05-02 07:00:02,86282
bnk48official.can,2018-05-02 07:00:02,86191
bnk48official.miori,2018-05-02 07:00:02,78531
bnk48official.jane,2018-05-02 07:00:02,66381
bnk48official.korn,2018-05-02 07:00:02,61974
bnk48official.mind,2018-05-02 07:00:02,60175
bnk48official.maysa,2018-05-02 07:00:02,60128
bnk48official.nink,2018-05-02 07:00:02,56629
bnk48official.jaa,2018-05-02 07:00:02,52658
bnk48official.piam,2018-05-02 07:00:02,50679
bnk48official.mewnich,2018-05-02 07:00:02,48594
bnk48official.izutarina,2018-05-02 07:00:02,46996
bnk48official.jib,2018-05-02 07:00:02,40526
bnk48official.kate,2018-05-02 07:00:02,36051
bnk48official.ratah,2018-05-02 07:00:02,24355
bnk48official.fond,2018-05-02 07:00:02,23452
bnk48official.june,2018-05-02 07:00:02,22036
bnk48official.cake,2018-05-02 07:00:02,12147
bnk48official.bamboo,2018-05-02 07:00:02,8949
bnk48official.phukkhom,2018-05-02 07:00:02,8771
bnk48official.kheng,2018-05-02 07:00:02,8670
bnk48official.panda,2018-05-02 07:00:02,8476
bnk48official.wee,2018-05-02 07:00:02,7147
pakwan.bnk48official,2018-05-02 07:00:02,6810
bnk48official.oom,2018-05-02 07:00:02,5902
bnk48official.deenee,2018-05-02 07:00:02,5677
bnk48official.khamin,2018-05-02 07:00:02,5499
bnk48official.new,2018-05-02 07:00:02,5355
bnk48official.view,2018-05-02 07:00:02,5293
bnk48official.niky,2018-05-02 07:00:02,5230
bnk48official.aom,2018-05-02 07:00:02,5021
bnk48official.minmin,2018-05-02 07:00:02,4961
bnk48official.myyu,2018-05-02 07:00:02,4569
bnk48official.faii,2018-05-02 07:00:02,4566
bnk48official.gygee,2018-05-02 07:00:02,3824
bnk48official.maira,2018-05-02 07:00:02,3204
bnk48official.natherine,2018-05-02 07:00:02,3000
bnk48official.fifa,2018-05-02 07:00:02,2884
bnk48official.nine,2018-05-02 07:00:02,2737
bnk48official.stang,2018-05-02 07:00:02,2605
bnk48official.pun,2018-05-02 06:00:02,421170
bnk48official.cherprang,2018-05-02 06:00:02,376822
bnk48official.orn,2018-05-02 06:00:02,228134
bnk48official.noey,2018-05-02 06:00:02,189688
bnk48official.jennis,2018-05-02 06:00:02,183849
bnk48official.music,2018-05-02 06:00:02,178848
bnk48official.mobile,2018-05-02 06:00:02,173092
bnk48official.kaimook,2018-05-02 06:00:02,170617
bnk48official.kaew,2018-05-02 06:00:02,139032
bnk48official.jan,2018-05-02 06:00:02,125153
bnk48official.tarwaan,2018-05-02 06:00:02,111219
bnk48official.satchan,2018-05-02 06:00:02,110653
bnk48official.namneung,2018-05-02 06:00:02,108982
bnk48official.pupe,2018-05-02 06:00:02,100692
bnk48official.namsai,2018-05-02 06:00:02,86252
bnk48official.can,2018-05-02 06:00:02,86154
bnk48official.miori,2018-05-02 06:00:02,78510
bnk48official.jane,2018-05-02 06:00:02,66355
bnk48official.korn,2018-05-02 06:00:02,61931
bnk48official.mind,2018-05-02 06:00:02,60144
bnk48official.maysa,2018-05-02 06:00:02,60091
bnk48official.nink,2018-05-02 06:00:02,56607
bnk48official.jaa,2018-05-02 06:00:02,52636
bnk48official.piam,2018-05-02 06:00:02,50656
bnk48official.mewnich,2018-05-02 06:00:02,47646
bnk48official.izutarina,2018-05-02 06:00:02,46959
bnk48official.jib,2018-05-02 06:00:02,40503
bnk48official.kate,2018-05-02 06:00:02,36022
bnk48official.ratah,2018-05-02 06:00:02,24249
bnk48official.fond,2018-05-02 06:00:02,23345
bnk48official.june,2018-05-02 06:00:02,21946
bnk48official.cake,2018-05-02 06:00:02,12048
bnk48official.bamboo,2018-05-02 06:00:02,8839
bnk48official.phukkhom,2018-05-02 06:00:02,8703
bnk48official.kheng,2018-05-02 06:00:02,8624
bnk48official.panda,2018-05-02 06:00:02,8406
bnk48official.wee,2018-05-02 06:00:02,7090
pakwan.bnk48official,2018-05-02 06:00:02,6738
bnk48official.oom,2018-05-02 06:00:02,5815
bnk48official.deenee,2018-05-02 06:00:02,5607
bnk48official.khamin,2018-05-02 06:00:02,5448
bnk48official.new,2018-05-02 06:00:02,5305
bnk48official.niky,2018-05-02 06:00:02,5183
bnk48official.aom,2018-05-02 06:00:02,4971
bnk48official.minmin,2018-05-02 06:00:02,4854
bnk48official.view,2018-05-02 06:00:02,4807
bnk48official.myyu,2018-05-02 06:00:02,4525
bnk48official.faii,2018-05-02 06:00:02,4523
bnk48official.gygee,2018-05-02 06:00:02,3754
bnk48official.maira,2018-05-02 06:00:02,3160
bnk48official.natherine,2018-05-02 06:00:02,2952
bnk48official.fifa,2018-05-02 06:00:02,2841
bnk48official.nine,2018-05-02 06:00:02,2679
bnk48official.stang,2018-05-02 06:00:02,2556
bnk48official.pun,2018-05-02 05:00:02,421096
bnk48official.cherprang,2018-05-02 05:00:02,376613
bnk48official.orn,2018-05-02 05:00:02,228048
bnk48official.noey,2018-05-02 05:00:02,189626
bnk48official.jennis,2018-05-02 05:00:02,183780
bnk48official.music,2018-05-02 05:00:02,178787
bnk48official.mobile,2018-05-02 05:00:02,173030
bnk48official.kaimook,2018-05-02 05:00:02,170546
bnk48official.kaew,2018-05-02 05:00:02,138982
bnk48official.jan,2018-05-02 05:00:02,125126
bnk48official.tarwaan,2018-05-02 05:00:02,111184
bnk48official.satchan,2018-05-02 05:00:02,110600
bnk48official.namneung,2018-05-02 05:00:02,108958
bnk48official.pupe,2018-05-02 05:00:02,100629
bnk48official.namsai,2018-05-02 05:00:02,86221
bnk48official.can,2018-05-02 05:00:02,86129
bnk48official.miori,2018-05-02 05:00:02,78495
bnk48official.jane,2018-05-02 05:00:02,66326
bnk48official.korn,2018-05-02 05:00:02,61893
bnk48official.mind,2018-05-02 05:00:02,60120
bnk48official.maysa,2018-05-02 05:00:02,60058
bnk48official.nink,2018-05-02 05:00:02,56593
bnk48official.jaa,2018-05-02 05:00:02,52614
bnk48official.piam,2018-05-02 05:00:02,50633
bnk48official.izutarina,2018-05-02 05:00:02,46935
bnk48official.mewnich,2018-05-02 05:00:02,46582
bnk48official.jib,2018-05-02 05:00:02,40481
bnk48official.kate,2018-05-02 05:00:02,35989
bnk48official.ratah,2018-05-02 05:00:02,24146
bnk48official.fond,2018-05-02 05:00:02,23203
bnk48official.june,2018-05-02 05:00:02,21829
bnk48official.cake,2018-05-02 05:00:02,11926
bnk48official.bamboo,2018-05-02 05:00:02,8716
bnk48official.phukkhom,2018-05-02 05:00:02,8627
bnk48official.kheng,2018-05-02 05:00:02,8578
bnk48official.panda,2018-05-02 05:00:02,8329
bnk48official.wee,2018-05-02 05:00:02,7037
pakwan.bnk48official,2018-05-02 05:00:02,6641
bnk48official.oom,2018-05-02 05:00:02,5706
bnk48official.deenee,2018-05-02 05:00:02,5535
bnk48official.khamin,2018-05-02 05:00:02,5396
bnk48official.new,2018-05-02 05:00:02,5255
bnk48official.niky,2018-05-02 05:00:02,5125
bnk48official.aom,2018-05-02 05:00:02,4932
bnk48official.minmin,2018-05-02 05:00:02,4790
bnk48official.view,2018-05-02 05:00:02,4548
bnk48official.faii,2018-05-02 05:00:02,4483
bnk48official.myyu,2018-05-02 05:00:02,4477
bnk48official.gygee,2018-05-02 05:00:02,3700
bnk48official.maira,2018-05-02 05:00:02,3118
bnk48official.natherine,2018-05-02 05:00:02,2904
bnk48official.fifa,2018-05-02 05:00:02,2801
bnk48official.nine,2018-05-02 05:00:02,2620
bnk48official.stang,2018-05-02 05:00:02,2508
bnk48official.pun,2018-05-02 04:00:02,420988
bnk48official.cherprang,2018-05-02 04:00:02,376385
bnk48official.orn,2018-05-02 04:00:02,227935
bnk48official.noey,2018-05-02 04:00:02,189542
bnk48official.jennis,2018-05-02 04:00:02,183697
bnk48official.music,2018-05-02 04:00:02,178712
bnk48official.mobile,2018-05-02 04:00:02,172956
bnk48official.kaimook,2018-05-02 04:00:02,170471
bnk48official.kaew,2018-05-02 04:00:02,138910
bnk48official.jan,2018-05-02 04:00:02,125096
bnk48official.tarwaan,2018-05-02 04:00:02,111134
bnk48official.satchan,2018-05-02 04:00:02,110541
bnk48official.namneung,2018-05-02 04:00:02,108911
bnk48official.pupe,2018-05-02 04:00:02,100537
bnk48official.namsai,2018-05-02 04:00:02,86177
bnk48official.can,2018-05-02 04:00:02,86091
bnk48official.miori,2018-05-02 04:00:02,78469
bnk48official.jane,2018-05-02 04:00:02,66289
bnk48official.korn,2018-05-02 04:00:02,61843
bnk48official.mind,2018-05-02 04:00:02,60082
bnk48official.maysa,2018-05-02 04:00:02,60012
bnk48official.nink,2018-05-02 04:00:02,56568
bnk48official.jaa,2018-05-02 04:00:02,52580
bnk48official.piam,2018-05-02 04:00:02,50602
bnk48official.izutarina,2018-05-02 04:00:02,46900
bnk48official.mewnich,2018-05-02 04:00:02,45497
bnk48official.jib,2018-05-02 04:00:02,40451
bnk48official.kate,2018-05-02 04:00:02,35955
bnk48official.ratah,2018-05-02 04:00:02,24001
bnk48official.fond,2018-05-02 04:00:02,23052
bnk48official.june,2018-05-02 04:00:02,21696
bnk48official.cake,2018-05-02 04:00:02,11805
bnk48official.bamboo,2018-05-02 04:00:02,8578
bnk48official.phukkhom,2018-05-02 04:00:02,8540
bnk48official.kheng,2018-05-02 04:00:02,8506
bnk48official.panda,2018-05-02 04:00:02,8247
bnk48official.wee,2018-05-02 04:00:02,6982
pakwan.bnk48official,2018-05-02 04:00:02,6578
bnk48official.oom,2018-05-02 04:00:02,5535
bnk48official.deenee,2018-05-02 04:00:02,5453
bnk48official.khamin,2018-05-02 04:00:02,5344
bnk48official.new,2018-05-02 04:00:02,5185
bnk48official.niky,2018-05-02 04:00:02,5060
bnk48official.aom,2018-05-02 04:00:02,4873
bnk48official.minmin,2018-05-02 04:00:02,4730
bnk48official.faii,2018-05-02 04:00:02,4421
bnk48official.myyu,2018-05-02 04:00:02,4409
bnk48official.view,2018-05-02 04:00:02,4232
bnk48official.gygee,2018-05-02 04:00:02,3637
bnk48official.maira,2018-05-02 04:00:02,3067
bnk48official.natherine,2018-05-02 04:00:02,2844
bnk48official.fifa,2018-05-02 04:00:02,2750
bnk48official.nine,2018-05-02 04:00:02,2538
bnk48official.stang,2018-05-02 04:00:02,2463
bnk48official.pun,2018-05-02 03:00:02,420898
bnk48official.cherprang,2018-05-02 03:00:02,376189
bnk48official.orn,2018-05-02 03:00:02,227832
bnk48official.noey,2018-05-02 03:00:02,189464
bnk48official.jennis,2018-05-02 03:00:02,183627
bnk48official.music,2018-05-02 03:00:02,178643
bnk48official.mobile,2018-05-02 03:00:02,172889
bnk48official.kaimook,2018-05-02 03:00:02,170391
bnk48official.kaew,2018-05-02 03:00:02,138848
bnk48official.jan,2018-05-02 03:00:02,125066
bnk48official.tarwaan,2018-05-02 03:00:02,111075
bnk48official.satchan,2018-05-02 03:00:02,110483
bnk48official.namneung,2018-05-02 03:00:02,108861
bnk48official.pupe,2018-05-02 03:00:02,100459
bnk48official.namsai,2018-05-02 03:00:02,86143
bnk48official.can,2018-05-02 03:00:02,86048
bnk48official.miori,2018-05-02 03:00:02,78450
bnk48official.jane,2018-05-02 03:00:02,66263
bnk48official.korn,2018-05-02 03:00:02,61805
bnk48official.mind,2018-05-02 03:00:02,60057
bnk48official.maysa,2018-05-02 03:00:02,59982
bnk48official.nink,2018-05-02 03:00:02,56549
bnk48official.jaa,2018-05-02 03:00:02,52562
bnk48official.piam,2018-05-02 03:00:02,50572
bnk48official.izutarina,2018-05-02 03:00:02,46878
bnk48official.mewnich,2018-05-02 03:00:02,44479
bnk48official.jib,2018-05-02 03:00:02,40431
bnk48official.kate,2018-05-02 03:00:02,35916
bnk48official.ratah,2018-05-02 03:00:02,23897
bnk48official.fond,2018-05-02 03:00:02,22914
bnk48official.june,2018-05-02 03:00:02,21596
bnk48official.cake,2018-05-02 03:00:02,11698
bnk48official.phukkhom,2018-05-02 03:00:02,8462
bnk48official.bamboo,2018-05-02 03:00:02,8456
bnk48official.kheng,2018-05-02 03:00:02,8438
bnk48official.panda,2018-05-02 03:00:02,8151
bnk48official.wee,2018-05-02 03:00:02,6922
pakwan.bnk48official,2018-05-02 03:00:02,6532
bnk48official.oom,2018-05-02 03:00:02,5361
bnk48official.deenee,2018-05-02 03:00:02,5357
bnk48official.khamin,2018-05-02 03:00:02,5286
bnk48official.new,2018-05-02 03:00:02,5125
bnk48official.niky,2018-05-02 03:00:02,5003
bnk48official.aom,2018-05-02 03:00:02,4812
bnk48official.minmin,2018-05-02 03:00:02,4665
bnk48official.faii,2018-05-02 03:00:02,4377
bnk48official.myyu,2018-05-02 03:00:02,4351
bnk48official.view,2018-05-02 03:00:02,4047
bnk48official.gygee,2018-05-02 03:00:02,3580
bnk48official.maira,2018-05-02 03:00:02,3014
bnk48official.natherine,2018-05-02 03:00:02,2792
bnk48official.fifa,2018-05-02 03:00:02,2702
bnk48official.nine,2018-05-02 03:00:02,2472
bnk48official.stang,2018-05-02 03:00:02,2423
bnk48official.pun,2018-05-02 02:00:02,420819
bnk48official.cherprang,2018-05-02 02:00:02,375981
bnk48official.orn,2018-05-02 02:00:02,227720
bnk48official.noey,2018-05-02 02:00:02,189411
bnk48official.jennis,2018-05-02 02:00:02,183557
